step,time,car_id,driver_name,lap,lap_distance,velocity,battery_pct,tire_deg,attack_mode
2400,2.401008367538452,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2400,2.401008367538452,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2400,2.401008367538452,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2400,2.401008367538452,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2400,2.401008367538452,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2400,2.401008367538452,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2400,2.401008367538452,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2400,2.401008367538452,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2400,2.401008367538452,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
2500,2.5010011196136475,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
2500,2.5010011196136475,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2500,2.5010011196136475,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2500,2.5010011196136475,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2500,2.5010011196136475,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2500,2.5010011196136475,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2500,2.5010011196136475,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2500,2.5010011196136475,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2500,2.5010011196136475,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2500,2.5010011196136475,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
2600,2.6009938716888428,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
2600,2.6009938716888428,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2600,2.6009938716888428,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2600,2.6009938716888428,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2600,2.6009938716888428,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2600,2.6009938716888428,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2600,2.6009938716888428,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2600,2.6009938716888428,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2600,2.6009938716888428,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2600,2.6009938716888428,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
2700,2.700986623764038,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
2700,2.700986623764038,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2700,2.700986623764038,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2700,2.700986623764038,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2700,2.700986623764038,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2700,2.700986623764038,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2700,2.700986623764038,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2700,2.700986623764038,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2700,2.700986623764038,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2700,2.700986623764038,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
2800,2.8009793758392334,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
2800,2.8009793758392334,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2800,2.8009793758392334,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2800,2.8009793758392334,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2800,2.8009793758392334,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2800,2.8009793758392334,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2800,2.8009793758392334,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2800,2.8009793758392334,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2800,2.8009793758392334,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2800,2.8009793758392334,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
2900,2.9009721279144287,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
2900,2.9009721279144287,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
2900,2.9009721279144287,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
2900,2.9009721279144287,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
2900,2.9009721279144287,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
2900,2.9009721279144287,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
2900,2.9009721279144287,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
2900,2.9009721279144287,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
2900,2.9009721279144287,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
2900,2.9009721279144287,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3000,3.000964879989624,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3000,3.000964879989624,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3000,3.000964879989624,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3000,3.000964879989624,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3000,3.000964879989624,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3000,3.000964879989624,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3000,3.000964879989624,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3000,3.000964879989624,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3000,3.000964879989624,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3000,3.000964879989624,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3100,3.1009576320648193,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3100,3.1009576320648193,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3100,3.1009576320648193,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3100,3.1009576320648193,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3100,3.1009576320648193,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3100,3.1009576320648193,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3100,3.1009576320648193,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3100,3.1009576320648193,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3100,3.1009576320648193,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3100,3.1009576320648193,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3200,3.2009503841400146,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3200,3.2009503841400146,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3200,3.2009503841400146,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3200,3.2009503841400146,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3200,3.2009503841400146,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3200,3.2009503841400146,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3200,3.2009503841400146,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3200,3.2009503841400146,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3200,3.2009503841400146,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3200,3.2009503841400146,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3300,3.30094313621521,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3300,3.30094313621521,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3300,3.30094313621521,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3300,3.30094313621521,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3300,3.30094313621521,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3300,3.30094313621521,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3300,3.30094313621521,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3300,3.30094313621521,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3300,3.30094313621521,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3300,3.30094313621521,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3400,3.4009358882904053,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3400,3.4009358882904053,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3400,3.4009358882904053,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3400,3.4009358882904053,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3400,3.4009358882904053,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3400,3.4009358882904053,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3400,3.4009358882904053,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3400,3.4009358882904053,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3400,3.4009358882904053,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3400,3.4009358882904053,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3500,3.5009286403656006,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3500,3.5009286403656006,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3500,3.5009286403656006,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3500,3.5009286403656006,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3500,3.5009286403656006,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3500,3.5009286403656006,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3500,3.5009286403656006,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3500,3.5009286403656006,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3500,3.5009286403656006,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3500,3.5009286403656006,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3600,3.600921392440796,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3600,3.600921392440796,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3600,3.600921392440796,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3600,3.600921392440796,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3600,3.600921392440796,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3600,3.600921392440796,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3600,3.600921392440796,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3600,3.600921392440796,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
3600,3.600921392440796,9,Driver 9,5,0.0269775390625,55.77622633194286,73.31416383795428,0.002021046355366707,False
3600,3.600921392440796,10,Driver 10,4,1855.631103515625,45.255993160122046,73.72052423600482,0.0020193946547806263,False
3700,3.700914144515991,1,Driver 1,4,1782.8626708984375,28.27965216464037,74.20454243757632,0.0020182905718684196,False
3700,3.700914144515991,2,Driver 2,4,1838.5126953125,42.50681690651732,73.8051752235991,0.0020191241055727005,False
3700,3.700914144515991,3,Driver 3,4,1922.8436279296875,53.40298842220058,73.41265849565022,0.0020206000190228224,False
3700,3.700914144515991,4,Driver 4,4,1834.4183349609375,41.77632953991129,73.83729773031153,0.002019015606492758,False
3700,3.700914144515991,5,Driver 5,4,1911.2728271484375,52.2159550771437,73.45881994434988,0.002020304324105382,False
3700,3.700914144515991,6,Driver 6,4,1873.06396484375,47.708069262226765,73.6312152170959,0.0020196903496980667,False
3700,3.700914144515991,7,Driver 7,4,1797.583251953125,33.41810492217883,74.08005968778971,0.002018480561673641,False
3700,3.700914144515991,8,Driver 8,4,1860.891357421875,46.033762234461314,73.68664797594187,0.002019499661400914,False
